Standard_D2d_v4,Standard_D2d_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Ddv5
Standard_D2s,Standard_D2s_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dsv5
Standard_D2s_v3,Standard_D2s_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dsv5
Standard_D2s_v4,Standard_D2s_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dsv5
Standard_D2_v2,Standard_D2_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D2_v3,Standard_D2_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D2_v4,Standard_D2_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D3,Standard_D4_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D32as_v4,Standard_D32as_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dasv5
Standard_D32ds_v4,Standard_D32ds_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Ddsv5
Standard_D32d_v4,Standard_D32d_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Ddv5
Standard_D32s_v3,Standard_D32s_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dsv5
Standard_D32s_v4,Standard_D32s_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dsv5
Standard_D32_v3,Standard_D32_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D32_v4,Standard_D32_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D3s,Standard_D4s_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dsv5
Standard_D3_v2,Standard_D4_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D4,Standard_D8_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D48as_v4,Standard_D48as_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dasv5
Standard_D48ds_v4,Standard_D48ds_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Ddsv5
Standard_D48d_v4,Standard_D48d_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Ddv5
